,Gender,Age,Tenure,Saving_Amount,Current_Amount,Time_Deposits_Amount,Funds_Amount,Stocks_Amount,Bank_Assurance_Amount,Life_Assurance_Amount,Business_Loan_Amount,Home_Loan_Amount,Consumer_Loan_Amount,Branch_Transactions,ATM_Transactions,Phone_Transactions,Internet_Transactions,Standing_Orders,New_Credit_Card_Flag
4832,M,58,88,12026.918571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,0,0,0,0
4833,F,46,88,0.0,6998.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0
4834,M,33,88,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4835,M,50,88,4847.327143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0,0,0
4836,M,41,88,2097.961429,0.0,0.0,0.0,27126.335714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4837,M,41,88,21186.941429,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0
4838,F,49,88,0.0,528.892857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,3,0,1
4839,M,55,88,0.051429,0.0,0.0,35443.875714,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4840,M,43,88,0.0,269.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0
4841,F,43,88,0.0,107.727143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0
4842,M,41,88,0.0,517.754286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,0,0
4843,M,61,88,730.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0
4844,M,62,88,0.0,1.047143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4845,F,55,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
4846,M,41,88,1891.088571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,0
4847,F,65,88,5581.148571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4848,M,38,88,71624.494286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4849,F,45,88,28.951667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
4850,M,48,88,1343.287143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,27,0,0,0,0
4851,M,45,88,26.96,0.0,0.0,0.0,0.0,69.108571,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4852,F,43,88,0.0,4303.274286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4853,M,65,88,439.955714,96.891429,0.0,0.0,23.771429,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0
4854,M,40,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.77,0.0,0.0,2,0,0,0,0,0
4855,M,35,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.752857,3,0,0,0,0,1
4856,F,79,88,0.0,0.005714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4857,M,50,88,182711.255714,1662.815714,0.0,0.0,0.0,205.771429,0.0,82674.988571,0.0,6.432857,69,0,0,0,4,0
4858,M,58,88,20.311429,0.0,0.0,0.0,0.0,153.62,0.0,4540.675714,0.0,2113.9,10,0,0,0,1,0
4859,M,58,88,0.0,234.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0
4860,F,65,88,18.667143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4861,M,54,88,34020.522,0.0,83808.048,2575.776,53514.612,0.0,0.0,0.0,0.0,0.0,48,0,0,0,0,0
4862,F,54,88,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4863,M,52,88,0.0,10407.044286,19995.537143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,0,0,0
4864,M,44,88,368.208571,42.238571,0.0,0.0,535.507143,0.0,0.0,0.0,0.0,0.0,15,1,0,0,0,0
4865,M,56,88,23.588571,2052.374286,0.0,0.0,1175.82,0.0,0.0,0.0,0.0,0.0,3,11,15,0,8,0
4866,M,45,88,49.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4867,F,40,88,7.862857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4868,M,38,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4875,0,0,0,0,0,0
4869,F,57,88,267.811429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4870,M,46,88,2335.302857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0,0,0,0
4871,M,77,88,29.125714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4872,M,51,88,106.9,0.0,0.0,0.0,0.0,39.18,0.0,0.0,0.0,2272.57,3,0,0,0,0,1
4873,F,47,88,2107.805714,0.0,0.0,0.0,40642.885714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4874,F,77,88,28.502857,0.0,0.0,0.0,1104.207143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4875,M,41,88,48.765714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4876,M,57,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480.858571,0,0,0,0,0,0
4877,F,41,88,0.0,17547.965714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4878,F,56,88,2302.995714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4879,M,60,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7172.16,5,20,0,0,0,1
4880,F,51,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,1
4881,F,74,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.554286,4,0,0,0,0,0
4882,M,58,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8391.854286,4,0,0,0,0,0
4883,M,48,88,209.892857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.372857,0,12,0,0,0,0
4884,M,56,88,191.235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,1,0,0
4885,M,36,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.437143,3,0,0,0,0,0
4886,F,51,88,0.0,2017.794286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4887,F,53,88,0.0,2684.038571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4888,F,53,88,476.782857,124.068571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1512.334286,0,9,0,0,0,0
4889,F,64,88,3.914286,0.0,0.0,0.0,0.0,135.382857,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4890,M,50,88,6240.675714,0.0,3120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0
4891,F,77,88,464.834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0,0,0
4892,M,38,88,430.64,0.0,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4893,F,48,88,0.0,0.0,0.0,0.0,0.0,0.0,56.36,0.0,0.0,14798.18,3,0,0,0,1,0
4894,M,42,88,0.0,7412.735714,0.0,0.0,1895.147143,0.0,0.0,0.0,0.0,0.0,0,24,0,0,0,0
4895,F,58,88,249.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
4896,F,30,88,11163.258571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4897,M,37,88,263.401429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0
4898,F,47,88,0.0,0.0,0.0,0.0,0.0,0.0,765.537143,0.0,0.0,0.0,0,0,0,0,0,0
4899,M,34,88,99.732857,0.902857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,8,0,0,0,1
4900,M,71,88,63.057143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4901,F,51,88,457.788571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.628571,1,27,0,0,0,0
4902,F,52,87,0.0,234.177143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49,0,0,0,0
4903,M,34,87,5171.302857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4904,M,33,87,0.0,0.914286,0.0,0.0,2257.932857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4905,M,42,87,49260.627143,0.0,0.0,0.0,0.0,227.942857,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4906,M,71,87,2905.435714,1272.007143,21627.714286,308.681429,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,9,0
4907,F,37,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1496.421429,0,0,0,0,0,0
4908,M,31,87,3.148571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4909,F,49,87,173.828571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,0,0
4910,F,53,87,0.0,2291.074286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,3,0
4911,F,42,87,0.0,118.912857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,0,0
4912,F,40,87,3341.321429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.837143,3,0,0,0,0,0
4913,F,32,87,0.0,47.328333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4914,M,44,87,1126.378571,809.374286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,4,0
4915,M,64,87,55.024286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7257.001429,0.0,4,0,0,0,0,0
4916,M,65,87,0.057143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4405.177143,1,0,0,0,0,0
4917,M,56,87,0.0,952.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0,0,0
4918,F,66,87,0.0,0.0,0.0,0.0,16.844286,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4919,M,64,87,114.56,0.0,0.0,2023.928571,0.0,82.04,0.0,0.0,0.0,0.0,6,0,0,0,0,0
4920,M,36,87,0.0,656.745714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,0,0
4921,M,60,87,0.0,2508.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,23,0,0,0,0
4922,M,49,87,0.0,4497.787143,0.0,0.0,0.0,0.0,0.0,21093.035714,0.0,0.205714,14,0,0,0,0,0
4923,F,48,87,0.0,1733.235714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,0,0
4924,F,53,87,0.0,296.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0
4925,F,57,87,0.0,644.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,0,0,0
4926,M,73,87,76.257143,0.0,0.0,18762.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4927,F,41,87,0.0,246.515714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0,0,0
4928,F,49,87,657.002857,209.431429,0.0,0.0,384.084286,0.0,0.0,0.0,0.0,0.0,2,38,0,0,3,0
4929,M,43,87,0.0,0.0,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4930,M,55,87,513.577143,450.125714,0.0,0.0,5627.808571,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
4931,F,51,87,0.0,1032.325714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0
4932,M,55,87,0.0,5207.627143,0.0,0.0,0.0,0.0,133.085714,0.0,0.0,0.0,0,7,0,0,0,0
4933,M,48,87,0.0,2321.078571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,0,0,0,0
4934,M,43,87,0.0,1947.502857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,0,0,0,1
4935,M,41,87,33.108571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4936,M,43,87,0.0,73.585714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0
4937,F,53,87,0.0,340.808571,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,35,0,0,0,0
4938,F,68,87,2877.172857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4939,M,61,87,0.0,9384.182857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0
4940,M,54,87,2213.457143,545.058571,0.0,0.0,9163.125714,0.0,0.0,0.0,0.0,0.0,0,27,0,0,0,0
4941,M,54,87,0.0,339.358571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0,0,0
4942,F,43,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.232857,1,9,0,0,0,1
4943,F,40,87,0.0,177.385714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,0,0
4944,M,26,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.33,2,0,0,0,0,0
4945,M,49,87,73.632857,0.0,0.0,0.0,0.0,0.0,0.0,4852.131429,0.0,0.0,7,0,0,0,0,0
4946,M,48,87,3423.235714,0.0,0.0,26878.047143,363.558571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4947,M,65,87,6363.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0
4948,F,38,87,0.0,76.347143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,0,0
4949,F,55,87,0.0,3062.227143,22224.271429,0.0,18.921429,0.0,0.0,0.0,0.0,0.0,0,17,0,0,0,0
4950,F,38,87,410.481429,3246.281429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4951,M,68,87,355.745714,0.0,0.0,0.0,8912.692857,0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,0
4952,F,53,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.571429,0,0,0,0,0,0
4953,M,49,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.992857,9,18,0,0,0,1
4954,M,44,87,83.788571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4955,F,46,87,0.0,321.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,0,0,0,0
4956,M,29,87,0.0,71.822857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0
4957,F,51,87,0.0,1370.141429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,0
4958,F,53,87,2735.562857,1196.287143,0.0,17471.281429,0.0,0.0,0.0,0.0,0.0,0.0,1,19,0,0,0,0
4959,M,59,87,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4960,F,76,87,4332.53,0.0,33335.867143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0
4961,F,58,87,0.0,1460.754286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0
4962,M,47,87,0.0,1833.42,0.0,0.0,394.611429,0.0,0.0,0.0,0.0,0.0,0,17,0,0,0,0
4963,F,52,87,0.0,368.262857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,0,0
4964,M,63,87,0.0,335.275714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,0,0,0,0
4965,M,57,87,0.0,4380.514286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9,0,0,0,0
4966,F,33,87,0.0,72.011429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0
4967,M,71,87,49.325714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4968,M,31,87,0.0,146.711429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,0,0,0,0
4969,M,81,87,5784.528571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0
4970,F,60,87,116.732857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,0
4971,M,48,87,18395.635714,106.845714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,0,0,0
4972,M,58,87,0.0,2014.802857,0.0,0.0,12550.792857,0.0,0.0,0.0,0.0,0.0,1,16,0,0,4,0
4973,F,37,87,0.0,26.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0
4974,M,47,87,5153.484286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0
4975,M,68,87,3450.677143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0
4976,M,36,87,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4977,F,30,87,0.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4978,F,53,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314286,0,0,0,0,0,0
4979,M,59,87,0.0,177.792857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0,2,0
4980,F,46,87,512.714286,956.454286,0.0,26298.98,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0
4981,M,44,87,0.352857,0.0,0.0,0.0,202.092857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4982,M,35,87,0.0,0.182857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4983,M,85,87,498.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4984,M,37,87,1217.614286,0.0,0.0,0.0,0.0,110.542857,0.0,0.0,0.0,0.0,2,0,0,0,0,0
4985,M,62,87,178.411429,0.0,0.0,25484.175714,3819.19,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4986,M,34,87,0.0,10888.948571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0,0,0,0
4987,M,56,87,0.0,0.0,0.0,0.0,23.771429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4988,M,38,87,0.0,9366.33,0.0,0.0,7689.76,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0
4989,F,52,87,0.0,0.0,0.0,0.0,483.201429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4990,F,32,87,1777.898571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4991,F,41,87,0.0,100.307143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0
4992,F,65,87,0.0,6476.952857,0.0,0.0,2935.785714,0.0,0.0,0.0,0.0,0.0,0,1,0,3,0,1
4993,M,41,87,65.238571,159.374286,0.0,0.0,154.507143,841.317143,0.0,0.0,38006.771429,0.0,22,0,0,0,0,0
4994,M,71,87,56.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.622857,4,0,0,0,0,0
4995,F,65,87,1187.402857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
4996,M,58,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.445714,0,0,0,0,0,0
4997,F,31,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2179.038571,1,0,0,0,0,0
4998,M,83,87,77.055714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
4999,F,40,87,142.982857,0.0,0.0,17112.982857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5000,F,30,87,5201.247143,0.0,51672.851429,12021.0,19.5,33.222857,0.0,0.0,0.0,0.0,8,0,0,0,2,0
5001,F,41,87,4015.868571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5002,M,80,87,84.331429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5003,F,42,87,3415.704286,0.0,0.0,1974.055714,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5004,F,40,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.531429,0,4,0,0,0,0
5005,M,54,87,66.948571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.481429,2,2,0,0,0,0
5006,M,61,87,224.862857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.132857,9,13,0,0,0,1
5007,F,65,87,3471.181429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.757143,4,15,0,0,0,0
5008,F,40,87,1.972857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5009,M,56,87,775.975714,0.0,0.0,0.0,10462.614286,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
5010,F,45,87,411.654286,0.0,0.0,5865.928571,0.0,0.0,0.0,0.0,0.0,0.0,5,18,0,0,0,1
5011,F,45,87,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5012,F,74,87,32.127143,873.571429,35719.428571,18858.48,502.731429,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1
5013,M,32,87,8.468571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5014,F,38,87,143.512857,0.0,0.0,0.0,0.0,165.731429,0.0,0.0,8018.474286,0.0,1,0,0,0,0,0
5015,F,44,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7892.657143,2,4,0,0,0,0
5016,M,75,87,3237.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
5017,M,76,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908571,0,0,0,0,0,0
5018,F,33,87,1352.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5019,M,38,87,8.316667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.698333,4,0,0,0,0,0
5020,F,65,87,0.0,0.0,0.0,0.0,965.561429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5021,M,53,87,42.717143,183.154286,0.0,0.0,0.0,478.788571,0.0,0.0,16619.704286,2039.127143,12,17,0,0,0,0
5022,F,37,87,0.0,0.0,0.0,0.0,23.771429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5023,M,26,87,0.0,654.387143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,0,0,0
5024,M,33,87,135.997143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7682.634286,0,4,0,0,0,0
5025,M,49,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137143,0,0,0,0,0,0
5026,M,39,87,8120.712857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,28,0
5027,M,63,87,260.297143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0,0,1
5028,M,38,87,0.0,38.207143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0
5029,M,54,87,0.074286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5030,M,66,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0
5031,M,37,87,0.0,56.781429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,0,0
5032,M,54,87,3631.495714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
5033,F,48,87,0.0,625.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,0,0,0,0
5034,F,44,87,12145.55,0.0,37082.098571,0.0,59.425714,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
5035,M,64,87,3437.914286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5036,F,60,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.811429,0,14,0,0,0,1
5037,F,29,87,0.0,1.484286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5038,M,52,87,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5039,M,71,87,13252.727143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0
5040,F,65,87,0.0,0.0,0.0,0.0,635.604286,0.0,0.0,0.0,0.0,0.0,1,0,0,4,0,1
5041,M,36,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965714,0,0,0,0,0,0
5042,M,29,87,0.0,0.0,0.0,0.0,178.278571,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5043,F,58,87,0.0,0.0,0.0,0.0,368.441429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5044,M,50,87,221.652857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,0,0,0
5045,F,45,87,67.834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5046,F,77,87,3383.672857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5047,M,39,87,1088.85,0.0,30986.985714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5048,M,58,87,125.387143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.817143,0,0,0,0,0,0
5049,F,53,87,0.0,0.0,0.0,0.0,58826.607143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5050,M,40,87,288.965714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
